external_id;canonical_name;label_en;label_ru;platforms;aliases;external_url
Q24866529;Mega Man Legacy Collection;Mega Man Legacy Collection;Mega Man Legacy Collection;PlayStation 4;Mega Man Legacy Collection;https://www.wikidata.org/wiki/Q24866529
Q47392598;Mega Man Legacy Collection 2;Mega Man Legacy Collection 2;;PlayStation 4;Mega Man Legacy Collection 2;https://www.wikidata.org/wiki/Q47392598
Q136231656;Mega Man Star Force Legacy Collection;Mega Man Star Force Legacy Collection;;PlayStation 5 | PlayStation 4;Mega Man Star Force Legacy Collection;https://www.wikidata.org/wiki/Q136231656
Q66834302;Mega Man X Legacy Collection;Mega Man X Legacy Collection;;PlayStation 4;Mega Man X Legacy Collection | Mega Man X: Legacy Collection 1 | RockMan X Anniversary Collection;https://www.wikidata.org/wiki/Q66834302
Q66834359;Mega Man X: Legacy Collection 2;Mega Man X: Legacy Collection 2;Mega Man X: Legacy Collection 2;PlayStation 4;Mega Man X: Legacy Collection 2 | Mega Man X;https://www.wikidata.org/wiki/Q66834359
Q104583509;Mega Man Zero/ZX Legacy Collection;Mega Man Zero/ZX Legacy Collection;Mega Man Zero/ZX Legacy Collection;PlayStation 4;Mega Man Zero/ZX Legacy Collection | Mega Man Zero Legacy Collection;https://www.wikidata.org/wiki/Q104583509
Q18210955;Megadimension Neptunia VII;Megadimension Neptunia VII;Hyperdimension Neptunia Victory II;PlayStation 4;Megadimension Neptunia VII | Hyperdimension Neptunia Victory II | Shin Jigen Game Neptune Victory II | Shin Jigen Game Neptune VII;https://www.wikidata.org/wiki/Q18210955
Q28683314;Megaton Musashi;Megaton Musashi;Megaton Musashi;PlayStation 4;Megaton Musashi | Megaton-kyū Musashi;https://www.wikidata.org/wiki/Q28683314
Q20712411;Megaton Rainfall;Megaton Rainfall;Megaton Rainfall;PlayStation 4;Megaton Rainfall;https://www.wikidata.org/wiki/Q20712411
Q125955534;Meikei no Lupercalia;Meikei no Lupercalia;Meikei no Lupercalia;PlayStation 4;Meikei no Lupercalia;https://www.wikidata.org/wiki/Q125955534
Q110990647;Mekabolt+;Mekabolt+;;PlayStation 5;Mekabolt+;https://www.wikidata.org/wiki/Q110990647
Q65786682;Mekazoo;Mekazoo;;PlayStation 4;Mekazoo;https://www.wikidata.org/wiki/Q65786682
Q114945663;Melbits World;Melbits World;;PlayStation 4;Melbits World;https://www.wikidata.org/wiki/Q114945663
Q129349693;Melobot: A Last Song;Melobot: A Last Song;;PlayStation 5;Melobot: A Last Song | Melobot;https://www.wikidata.org/wiki/Q129349693
Q122376725;Melon Journey: Bittersweet Memories;Melon Journey: Bittersweet Memories;Melon Journey: Bittersweet Memories;PlayStation 4;Melon Journey: Bittersweet Memories | Melon Journey;https://www.wikidata.org/wiki/Q122376725
Q135979493;Melon Parker: Kimi ga Nandemo-bu no Buchō-san!;Melon Parker: Kimi ga Nandemo-bu no Buchō-san!;;PlayStation 4;Melon Parker: Kimi ga Nandemo-bu no Buchō-san! | Melon Parker: Kimi ga Nandemo-bu no Buchou-san! | Melon Parker;https://www.wikidata.org/wiki/Q135979493
Q106230022;Melty Blood: Type Lumina;Melty Blood: Type Lumina;Melty Blood: Type Lumina;PlayStation 4;Melty Blood: Type Lumina | MBTL | Melty Blood;https://www.wikidata.org/wiki/Q106230022
Q110828316;Meme Run 2;Meme Run 2;;PlayStation 4;Meme Run 2;https://www.wikidata.org/wiki/Q110828316
Q110058960;Memories of East Coast;Memories of East Coast;;PlayStation 5 | PlayStation 4;Memories of East Coast;https://www.wikidata.org/wiki/Q110058960
Q107303909;Memories of Mars;Memories of Mars;Memories of Mars;PlayStation 4;Memories of Mars;https://www.wikidata.org/wiki/Q107303909
Q136461146;Memories Off Sōsō: Break out of my shell;Memories Off Sōsō: Break out of my shell;;PlayStation 5 | PlayStation 4;Memories Off Sōsō: Break out of my shell | Memories Off Sousou: Break out of my shell | Memories Off Sōsō;https://www.wikidata.org/wiki/Q136461146
Q131391953;Memories Off Sōsō: Not always true;Memories Off Sōsō: Not always true;;PlayStation 5 | PlayStation 4;Memories Off Sōsō: Not always true | Memories Off Sousou ～Not always true～ | Memories Off Sōsō;https://www.wikidata.org/wiki/Q131391953
Q41475000;Memories Off: Innocent Fille;Memories Off: Innocent Fille;Memories Off: Innocent Fille;PlayStation 4;Memories Off: Innocent Fille | Memories Off;https://www.wikidata.org/wiki/Q41475000
Q63225469;Memories Off: Innocent Fille for Dearest;Memories Off: Innocent Fille for Dearest;Memories Off: Innocent Fille for Dearest;PlayStation 4;Memories Off: Innocent Fille for Dearest | Memories Off;https://www.wikidata.org/wiki/Q63225469
Q115529;Memories Off: Yubikiri no Kioku;Memories Off: Yubikiri no Kioku;Memories Off: Yubikiri no Kioku;PlayStation 4;Memories Off: Yubikiri no Kioku | Memories Off: Memory of the Pinky Swear Promise | Memories Off;https://www.wikidata.org/wiki/Q115529
Q114736760;Meow Motors;Meow Motors;;PlayStation 4;Meow Motors;https://www.wikidata.org/wiki/Q114736760
Q123017714;Mercenaries Lament: Requiem of the Silver Wolf;Mercenaries Lament: Requiem of the Silver Wolf;Mercenaries Lament: Requiem of the Silver Wolf;PlayStation 5 | PlayStation 4;Mercenaries Lament: Requiem of the Silver Wolf | Mercenaries Lament;https://www.wikidata.org/wiki/Q123017714
Q16267664;Mercenary Kings;Mercenary Kings;Mercenary Kings;PlayStation 4;Mercenary Kings | Mercenary Kings Reloaded Edition;https://www.wikidata.org/wiki/Q16267664
Q87348872;Mercenary of the Dark Future;Mercenary of the Dark Future;;PlayStation 4;Mercenary of the Dark Future;https://www.wikidata.org/wiki/Q87348872
Q111669883;Merchant of the Skies;Merchant of the Skies;Merchant of the Skies;PlayStation 5;Merchant of the Skies | Merchant of Skies | MoS | MotS;https://www.wikidata.org/wiki/Q111669883
Q114946616;Merek's Market;Merek's Market;;PlayStation 5 | PlayStation 4;Merek's Market;https://www.wikidata.org/wiki/Q114946616
Q124067934;Mervils: A VR Adventure;Mervils: A VR Adventure;;PlayStation 4;Mervils: A VR Adventure | Mervils;https://www.wikidata.org/wiki/Q124067934
Q124784514;Meta Meet Cute!!!;Meta Meet Cute!!!;Meta Meet Cute!!!;PlayStation 4;Meta Meet Cute!!!;https://www.wikidata.org/wiki/Q124784514
Q123908869;Metal Bringer;Metal Bringer;;PlayStation 5;Metal Bringer;https://www.wikidata.org/wiki/Q123908869
Q216655;Metal Gear;Metal Gear;Metal Gear;PlayStation 4;Metal Gear | MG | Metal Gear Series | Metal Gear (серия игр);https://www.wikidata.org/wiki/Q216655
Q118645540;Metal Gear Solid 3: Snake Eater;;;PlayStation 5;Metal Gear Solid 3: Snake Eater | Metal Gear Solid 3;https://www.wikidata.org/wiki/Q118645540
Q11879017;Metal Gear Solid V: Ground Zeroes;Metal Gear Solid V: Ground Zeroes;Metal Gear Solid V: Ground Zeroes;PlayStation 4;Metal Gear Solid V: Ground Zeroes | Ground Zeroes | Metal Gear Solid 5: Ground Zeroes | Metal Gear Solid: Ground Zeroes | Metal Gear Solid V;https://www.wikidata.org/wiki/Q11879017
Q131424525;Metal Gear Solid V: The Definitive Experience;Metal Gear Solid V: The Definitive Experience;;PlayStation 4;Metal Gear Solid V: The Definitive Experience | Metal Gear Solid V;https://www.wikidata.org/wiki/Q131424525
Q717600;Metal Gear Solid V: The Phantom Pain;Metal Gear Solid V: The Phantom Pain;Metal Gear Solid V: The Phantom Pain;PlayStation 4;Metal Gear Solid V: The Phantom Pain | Metal Gear Solid 5: The Phantom Pain. | MGS 5 | MGSV | The Phantom Pain | Metal Gear Solid V;https://www.wikidata.org/wiki/Q717600
Q121773555;Metal Gear Solid: Master Collection;Metal Gear Solid: Master Collection;Metal Gear Solid: Master Collection;PlayStation 5 | PlayStation 4;Metal Gear Solid: Master Collection | MGS MC | MGSMC | Metal Gear Solid;https://www.wikidata.org/wiki/Q121773555
Q118650385;Metal Gear Solid: Master Collection Vol. 1;Metal Gear Solid: Master Collection Vol. 1;Metal Gear Solid: Master Collection Vol. 1;PlayStation 5 | PlayStation 4;Metal Gear Solid: Master Collection Vol. 1 | Metal Gear Solid Master Collection Volume 1 | Metal Gear Solid;https://www.wikidata.org/wiki/Q118650385
Q123404244;METAL GEAR SOLID: MASTER COLLECTION Vol.1 BONUS CONTENT;METAL GEAR SOLID: MASTER COLLECTION Vol.1 BONUS CONTENT;;PlayStation 5 | PlayStation 4;METAL GEAR SOLID: MASTER COLLECTION Vol.1 BONUS CONTENT | METAL GEAR SOLID;https://www.wikidata.org/wiki/Q123404244
Q27534668;Metal Gear Survive;Metal Gear Survive;Metal Gear Survive;PlayStation 4;Metal Gear Survive;https://www.wikidata.org/wiki/Q27534668
Q46349979;Metal Max Xeno;Metal Max Xeno;Metal Max Xeno;PlayStation 4;Metal Max Xeno;https://www.wikidata.org/wiki/Q46349979
Q97861265;Metal Max: Wild West;Metal Max: Wild West;Metal Max Xeno: Reborn 2;PlayStation 4;Metal Max: Wild West | Metal Max Xeno: Reborn 2 | Metal Max;https://www.wikidata.org/wiki/Q97861265
Q636707;Metal Slug;Metal Slug;Metal Slug;PlayStation 4;Metal Slug | Eri Kasamoto;https://www.wikidata.org/wiki/Q636707
Q1334705;Metal Slug 3;Metal Slug 3;Metal Slug 3;PlayStation 4;Metal Slug 3;https://www.wikidata.org/wiki/Q1334705
Q107218922;Metal Slug Tactics;Metal Slug Tactics;Metal Slug Tactics;PlayStation 5 | PlayStation 4;Metal Slug Tactics | MST | Crunchyroll Metal Slug Tactics;https://www.wikidata.org/wiki/Q107218922
Q11231423;Metal Wolf Chaos;Metal Wolf Chaos;Metal Wolf Chaos;PlayStation 4;Metal Wolf Chaos;https://www.wikidata.org/wiki/Q11231423
Q96252758;Metal: Hellsinger;Metal: Hellsinger;Metal: Hellsinger;PlayStation 5 | PlayStation 4;Metal: Hellsinger | Metal;https://www.wikidata.org/wiki/Q96252758
Q104175707;Metamorphosis;Metamorphosis;;PlayStation 4;Metamorphosis;https://www.wikidata.org/wiki/Q104175707
Q119362054;Metaphor: ReFantazio;Metaphor: ReFantazio;Metaphor: ReFantazio;PlayStation 5 | PlayStation 4;Metaphor: ReFantazio | Metaphor Re Fantazio | Project Re Fantasy | Metaphor;https://www.wikidata.org/wiki/Q119362054
Q126163752;Metaverse Keeper;Metaverse Keeper;Metaverse Keeper / 元能失控;PlayStation 4;Metaverse Keeper;https://www.wikidata.org/wiki/Q126163752
Q135068879;Meteora: The Race Against Spacetime;Meteora: The Race Against Spacetime;;PlayStation 5;Meteora: The Race Against Spacetime | Meteora;https://www.wikidata.org/wiki/Q135068879
Q124395908;Metro Awakening VR;Metro Awakening VR;Metro Awakening VR;PlayStation 5;Metro Awakening VR | MAV | MA | MAVR | Metro Awakening;https://www.wikidata.org/wiki/Q124395908
Q130019597;Metro Quester;Metro Quester;;PlayStation 5 | PlayStation 4;Metro Quester;https://www.wikidata.org/wiki/Q130019597
Q130019004;Metro Quester: Osaka;Metro Quester: Osaka;;PlayStation 5 | PlayStation 4;Metro Quester: Osaka | Metro Quester;https://www.wikidata.org/wiki/Q130019004
Q19906377;Metro Redux;Metro Redux;Metro Redux;PlayStation 4;Metro Redux | Метро 2033. Возвращение;https://www.wikidata.org/wiki/Q19906377
Q569898;Metro: Last Light;Metro: Last Light;;PlayStation 4;Metro: Last Light | Метро 2033: Луч надежды | Metro;https://www.wikidata.org/wiki/Q569898
Q107424228;Metro: Last Light Redux;Metro: Last Light Redux;;PlayStation 4;Metro: Last Light Redux | Metro;https://www.wikidata.org/wiki/Q107424228
Q124067957;Metropolis: Lux Obscura;Metropolis: Lux Obscura;;PlayStation 4;Metropolis: Lux Obscura | Metropolis;https://www.wikidata.org/wiki/Q124067957
Q122351490;Mia and the Dragon Princess;Mia and the Dragon Princess;;PlayStation 4;Mia and the Dragon Princess;https://www.wikidata.org/wiki/Q122351490
Q113961039;Miasma Chronicles;Miasma Chronicles;Miasma Chronicles;PlayStation 5;Miasma Chronicles;https://www.wikidata.org/wiki/Q113961039
Q112148642;Mickey Storm and the Cursed Mask;Mickey Storm and the Cursed Mask;;PlayStation 4;Mickey Storm and the Cursed Mask;https://www.wikidata.org/wiki/Q112148642
Q28441587;Micro Machines World Series;Micro Machines World Series;;PlayStation 4;Micro Machines World Series;https://www.wikidata.org/wiki/Q28441587
Q111907321;Micro Pico Racers;Micro Pico Racers;;PlayStation 5 | PlayStation 4;Micro Pico Racers;https://www.wikidata.org/wiki/Q111907321
Q111280334;MicroMan;MicroMan;;PlayStation 5;MicroMan;https://www.wikidata.org/wiki/Q111280334
Q119361120;Microsoft Flight Simulator 2024;Microsoft Flight Simulator 2024;Microsoft Flight Simulator 2024;PlayStation 5;Microsoft Flight Simulator 2024 | Flight Simulator 2024 | FS 2024 | FS2024 | MFS 2024 | MFS2024;https://www.wikidata.org/wiki/Q119361120
Q15709637;Middle-earth: Shadow of Mordor;Middle-earth: Shadow of Mordor;Средиземье: Тень Мордора;PlayStation 4;Middle-earth: Shadow of Mordor | Средиземье: Тень Мордора | Shadow of Mordor | Middle-earth;https://www.wikidata.org/wiki/Q15709637
Q92204212;Middle-earth: Shadow of Mordor - Game of the Year Edition;Middle-earth: Shadow of Mordor - Game of the Year Edition;;PlayStation 4;Middle-earth: Shadow of Mordor - Game of the Year Edition | Middle-earth;https://www.wikidata.org/wiki/Q92204212
Q109656366;Middle-earth: Shadow of Mordor - Lord of the Hunt;Middle-earth: Shadow of Mordor - Lord of the Hunt;Middle-earth: Shadow of Mordor - Lord of the Hunt;PlayStation 4;Middle-earth: Shadow of Mordor - Lord of the Hunt | Lord of the Hunt | Middle-earth;https://www.wikidata.org/wiki/Q109656366
Q28859887;Middle-earth: Shadow of War;Middle-earth: Shadow of War;Middle-earth: Shadow of War;PlayStation 4;Middle-earth: Shadow of War | Shadow of War | Middle-earth;https://www.wikidata.org/wiki/Q28859887
Q108273822;Midnight Fight Express;Midnight Fight Express;;PlayStation 4;Midnight Fight Express | MFE;https://www.wikidata.org/wiki/Q108273822
Q131445766;Midnight Murder Club;Midnight Murder Club;;PlayStation 5;Midnight Murder Club;https://www.wikidata.org/wiki/Q131445766
Q108273563;Midnight Suns;Midnight Suns;Midnight Suns;PlayStation 5 | PlayStation 4;Midnight Suns | Marvel Midnight Suns | Marvel's Midnight Suns;https://www.wikidata.org/wiki/Q108273563
Q6843700;Miegakure;Miegakure;;PlayStation 4;Miegakure;https://www.wikidata.org/wiki/Q6843700
Q118206838;Might & Magic: Clash of Heroes - Definitive Edition;Might & Magic: Clash of Heroes - Definitive Edition;;PlayStation 4;Might & Magic: Clash of Heroes - Definitive Edition | Clash of Heroes | Might & Magic;https://www.wikidata.org/wiki/Q118206838
Q111943040;Mighty Fight Federation;Mighty Fight Federation;;PlayStation 5 | PlayStation 4;Mighty Fight Federation;https://www.wikidata.org/wiki/Q111943040
Q107129485;Mighty Goose;Mighty Goose;Mighty Goose;PlayStation 5 | PlayStation 4;Mighty Goose;https://www.wikidata.org/wiki/Q107129485
Q20707507;Mighty Gunvolt;Mighty Gunvolt;;PlayStation 4;Mighty Gunvolt;https://www.wikidata.org/wiki/Q20707507
Q118827526;Mighty Mage;Mighty Mage;;PlayStation 4;Mighty Mage;https://www.wikidata.org/wiki/Q118827526
Q31087318;Mighty Morphin Power Rangers: Mega Battle;Mighty Morphin Power Rangers: Mega Battle;Mighty Morphin Power Rangers: Mega Battle;PlayStation 4;Mighty Morphin Power Rangers: Mega Battle | Saban's Mighty Morphin Power Rangers Mega Battle | Mighty Morphin Power Rangers;https://www.wikidata.org/wiki/Q31087318
Q14803834;Mighty No. 9;Mighty No. 9;Mighty №9;PlayStation 4;Mighty No. 9 | Mighty №9 | Mighty Number 9;https://www.wikidata.org/wiki/Q14803834
Q126917636;Mika and the Witch's Mountain;Mika and the Witch's Mountain;;PlayStation 5 | PlayStation 4;Mika and the Witch's Mountain | Mika and the Witch Mountain;https://www.wikidata.org/wiki/Q126917636
Q115794635;Miko Mole;Miko Mole;;PlayStation 4;Miko Mole;https://www.wikidata.org/wiki/Q115794635
Q136349318;Miliastra Wonderland;Miliastra Wonderland;Астральный предел;PlayStation 5;Miliastra Wonderland | Астральный предел | Genshin Impact Miliastra Wonderland;https://www.wikidata.org/wiki/Q136349318
Q113679888;Milky Way Prince: The Vampire Star;Milky Way Prince: The Vampire Star;Milky Way Prince - The Vampire Star;PlayStation 4;Milky Way Prince: The Vampire Star | Milky Way Prince;https://www.wikidata.org/wiki/Q113679888
Q109533016;Milli & Greg;Milli & Greg;;PlayStation 4;Milli & Greg;https://www.wikidata.org/wiki/Q109533016
Q112669291;Million Arthur: Arcana Blood;Million Arthur: Arcana Blood;;PlayStation 4;Million Arthur: Arcana Blood | MAAB | Million Arthur;https://www.wikidata.org/wiki/Q112669291
Q112249805;Mina & Michi;Mina & Michi;;PlayStation 5;Mina & Michi;https://www.wikidata.org/wiki/Q112249805
Q112228333;Mina the Hollower;Mina the Hollower;Mina the Hollower;PlayStation 5;Mina the Hollower;https://www.wikidata.org/wiki/Q112228333
Q122376876;Minabo - A walk through life;Minabo - A walk through life;;PlayStation 4;Minabo - A walk through life;https://www.wikidata.org/wiki/Q122376876
Q138798352;Mind Blown;Mind Blown;;PlayStation 5;Mind Blown;https://www.wikidata.org/wiki/Q138798352
Q122823768;Mind Labyrinth VR Dreams;Mind Labyrinth VR Dreams;;PlayStation 4;Mind Labyrinth VR Dreams;https://www.wikidata.org/wiki/Q122823768
Q124067992;Mind Maze;Mind Maze;;PlayStation 5 | PlayStation 4;Mind Maze;https://www.wikidata.org/wiki/Q124067992
Q130249578;Mindcop;Mindcop;;PlayStation 5;Mindcop;https://www.wikidata.org/wiki/Q130249578
Q56884780;Minecraft Dungeons;Minecraft Dungeons;;PlayStation 4;Minecraft Dungeons;https://www.wikidata.org/wiki/Q56884780
Q112430705;Minecraft Legends;Minecraft Legends;Minecraft Legends;PlayStation 5 | PlayStation 4;Minecraft Legends | MC Legends;https://www.wikidata.org/wiki/Q112430705
Q6016926;Minecraft: Bedrock Edition;Minecraft: Bedrock Edition;Minecraft Bedrock Edition;PlayStation 4;Minecraft: Bedrock Edition | MC:BE | MC:PE | MCBE | MCPE | Minecraft Bedrock | Minecraft Pocket Edition | Minecraft Windows 10 Edition | Minecraft: PE | Pocket Edition | Майнкрафт: карманное издание | Minecraft;https://www.wikidata.org/wiki/Q6016926
Q105729657;Minecraft: Legacy Console Edition;Minecraft: Legacy Console Edition;;PlayStation 4;Minecraft: Legacy Console Edition | Minecraft: Console Edition | Minecraft: PlayStation 3 Edition | Minecraft: PlayStation 4 Edition | Minecraft: PlayStation Vita Edition | Minecraft: Switch Edition | Minecraft: Wii Edition | Minecraft: Xbox 360 Edition | Minecraft: Xbox One Edition | Minecraft Wii U Edition | Minecraft;https://www.wikidata.org/wiki/Q105729657
Q20888644;Minecraft: Story Mode;Minecraft: Story Mode;Minecraft: Story Mode;PlayStation 4;Minecraft: Story Mode | Minecraft;https://www.wikidata.org/wiki/Q20888644
Q32411866;Minecraft: Story Mode - Season Two;Minecraft: Story Mode - Season Two;Minecraft: Story Mode — Season Two;PlayStation 4;Minecraft: Story Mode - Season Two | Minecraft: Story Mode - Season 2 | Minecraft: Story Mode - The Telltale Series Season Two | Minecraft;https://www.wikidata.org/wiki/Q32411866
Q16267829;Minefield;Minefield;;PlayStation 4;Minefield;https://www.wikidata.org/wiki/Q16267829
Q117209602;Mineko's Night Market;Mineko's Night Market;Mineko’s Night Market;PlayStation 4;Mineko's Night Market | MNM;https://www.wikidata.org/wiki/Q117209602
Q105391871;Minesweeper Genius;Minesweeper Genius;;PlayStation 4;Minesweeper Genius;https://www.wikidata.org/wiki/Q105391871
Q114945922;Mini Motor Racing X;Mini Motor Racing X;;PlayStation 4;Mini Motor Racing X;https://www.wikidata.org/wiki/Q114945922
Q112946846;Minigolf Adventure;Minigolf Adventure;;PlayStation 4;Minigolf Adventure;https://www.wikidata.org/wiki/Q112946846
Q126695337;Minishoot' Adventures;Minishoot' Adventures;Minishoot' Adventures;PlayStation 5;Minishoot' Adventures;https://www.wikidata.org/wiki/Q126695337
Q30612124;Minit;Minit;Minit;PlayStation 4;Minit;https://www.wikidata.org/wiki/Q30612124
Q97694932;Minoria;Minoria;;PlayStation 4;Minoria;https://www.wikidata.org/wiki/Q97694932
Q122342650;Minotaur Arcade Volume 1;Minotaur Arcade Volume 1;;PlayStation 4;Minotaur Arcade Volume 1;https://www.wikidata.org/wiki/Q122342650
